职位名称,薪资,工作经验,学历要求,城市,职位标签,技能要求,职位类型,公司名称,公司行业,公司规模,融资阶段,公司ID,BOSS姓名,BOSS职位,BOSS在线,BOSS认证,BOSS ID,职位ID,安全ID,期望ID,列表ID,福利,每周工作天数,最少工作月数,区域,商业区,经度,纬度,是否匿名,是否外地,是否优选,是否代理,是否屏蔽,是否直接投递,图标文字,是否置顶
全栈开发工程师,15-30K,3-5年,学历不限,杭州,3-5年|学历不限,Java|不接受居家办公|Python,0,暖阳阳,互联网,20-99人,不需要融资,5439a1b8f033dd8d0HR60tS6FQ~~,王女士,人事,是,3,c31bf4b77fe46d771Xx62t-1FlU~,eba8d7e77c9fa16603R809m1EVJR,-VZHvXa8Mi3k8-219V99KN2YLrDbxMcxWDCvJTVeXshAda2F-UbrVxnEb9Csciutt4QYzCg3d2SAf-p8a0mD6AnKZ-fzCa0bfZI1Oda-MctxytUHR3pexAtnLg5aVGp6Xm2pyCsnKO1nPFRqCBf78VCynLCBbujhPg0gNhJk5FnCNSI~,615594290,1yGQl9q2wIO.search.24,晋升空间大|员工旅游|五险一金|定期体检|带薪年假|节日福利|住房补贴|零食下午茶|年终奖,,,西湖区,西溪,120.068614,30.291206,否,否,否,否,否,否,,否
全栈开发工程师,13-25K·13薪,3-5年,学历不限,杭州,3-5年|学历不限,HTML|CSS|数据结构|全栈开发|Spring,0,广雾科技,计算机软件,0-20人,,53ffc3325ac46eb91nVz3ti8FQ~~,吴洁,招聘者,否,3,a1b39d3b6db46df51HZ70tq4FVs~,878a4b4e92eba19e1XRz3du1FFpU,17n0Mob3heFm--71Uzfo5gVWTKvhxqC204Ds8znGDx-r6-SuQMSX1d6_6W8fuQiJFlJDgubTv_BqrY9X9hVtIiflizgNVHbBGVJK-5Y0EuyBDf_kNrqz27Hg9mdViUePu0vZtFX-55c~,615594290,1yGQl9q2wIO.search.25,,,,萧山区,奥体中心,120.239876,30.239141,否,否,否,否,否,否,,否
前端全栈开发工程师,12-15K,3-5年,学历不限,杭州,3-5年|学历不限,前端开发经验|全栈项目经验,0,炬核智能,人工智能,0-20人,,5e38503ceb7b0ab61HJ90t6_FFE~,邢昊阳,制片人,否,3,4383bc4370717c900nN40t68FVBS,311939b7118b6b5303R50t-4FFBU,dUBHwrFBhq4hW-p16Q_ocLF5ttGHn9bLF_IwRSn2HHsdq5Y2x-7jy5GbEe686pnuuGpoH41DIclrybNafAqlZv2oR0o5yUa8JBJy7dKotAP-YhqNk6tu8K7644R4AsKr2FfU_bBi0V5mcA~~,615594290,1yGQl9q2wIO.search.26,,,,滨江区,长河,120.21109,30.21307,否,否,否,否,否,否,,否
前后端全栈开发,150-200元/天,5-10年,学历不限,杭州,5-10年|学历不限,,6,头大侠头皮养护,美发,0-20人,,b87b55f54e7e5c3b1HJ839q4GFI~,张先生,总经理,否,3,e2ad029b19ba1f3f0nRy39m0EVdW,8f9ccf877029133e03J43di_FVRQ,QP_TXHJK0dKcd-51o_nGpouUnXvtVtusaDKJi2viCA_N4dGq1-pC-gh8U4Mmwsi54fkZa8_MfvBN27SeWZOgvpqhGvJjQbgFx3opWYLH6A7raM27Nq70U1KyuF57nyQ09_iLH2cdgXbe3Q~~,615594290,1yGQl9q2wIO.search.27,,,,萧山区,西兴,120.246318,30.24173,否,否,否,否,否,否,,否
全栈开发工程师,20-40K,3-5年,本科,杭州,3-5年|本科,全栈侧重前端|Java|Node.js|Python,0,精准学,人工智能,100-499人,A轮,c50f513a4ba7a54c1HF93dm7EVc~,龚茹慧,招聘专员,否,3,d7b801a1bb094d940nN42t69GFRR,a7f021b5b2399bad03J_2dy_GVRR,i4FMh8Dz5frWU-o10lDlIFw_zxUXCzhI6zBhPgUy5MSrmoQtyyxyPQTbYt3UkzaX2QfToLPT-X84EYjMnqbQqmqNutNOuOfOvRYMWe1yHty9P5cijyPcntwlbursacf718YJv7PP4G1m1g~~,615594290,1yGQl9q2wIO.search.28,节日福利|股票期权|带薪年假|年终奖|员工旅游|生日福利|绩效奖金|定期体检|团建聚餐|五险一金,,,西湖区,西溪,120.07503541188316,30.287865278658455,否,否,否,否,否,否,,否
app开发 主程，全栈,8-13K,1-3年,学历不限,杭州,1-3年|学历不限,Java|CSS|Spring/Spring Boot|后端开发经验|Vue|全栈侧重前端|HTML|计算机相关专业|前端开发经验|全栈项目经验|JavaScript|MyBatis|MySQL/Redis/MongoDB,0,杭州凌凌七科技,培训/辅导机构,20-99人,,77b8bbbbdc8aaf6c1HB62dq_GFc~,王先生,总经理,否,3,baa470928a87c2760XR-39-8EFtX,4d0dc0f3ca181dc103Z53NW_ElBX,6cEOVlErs3mex-G1BekGO-Z8wuFPXpMZq1hJzxq9godNFDmychdDfDvDoslfF1rQ81BMk7d-xngM6O60lE9GtpPWhJQPgAbNG8TtXfORCI2VyX-8lwSB3qHkrjcmqM0bN_zHu6AYkAAqQQ~~,615594290,1yGQl9q2wIO.search.29,,,,滨江区,长河,120.196949,30.188047,否,否,否,否,否,否,,否
全栈开发实习生,150-220元/天,,本科,杭州,5天/周|6个月|本科,全栈侧重后端|JavaScript|Java|Spring/Spring Boot|Node.js|MySQL/Redis/MongoDB|计算机相关专业|后端开发经验|全栈项目经验|全栈开发实习|后端开发实习|2026届,4,视言,电子商务,100-499人,未融资,9082a0ad07e89bc61Xx72N-8GFQ~,李女士,HR,否,3,795fb58c5972b9d50XV62NW4EFJS,75541d5e597f3f6103Z62dW6FVRR,OGKt4VJt5c4tE-N1JJI_4Vyf8savDOZVSJL5Tlkqvl280BVYhv01IpBrPXERMQeEVhtB_a5slqtFbJRqM_-VxqkW6fsV4WPZVchUDJuoAekZV-DOawIxgK4JPfxHGGCqkFpoD2i69O1pHA~~,615594290,1yGQl9q2wIO.search.30,五险一金|加班补助|餐补|带薪年假|节日福利|团建聚餐|法定节假日三薪|股票期权|定期体检|年终奖|底薪加提成,5天/周,6个月,西湖区,西溪,120.075561,30.291015,否,否,否,否,否,否,,否
APP全栈工程师,15-30K,5-10年,本科,杭州,5-10年|本科,前端开发|后端开发经验|全栈开发|全栈侧重前端|计算机相关专业|后端开发|前端开发经验|英语读写能力良好|全栈项目经验,0,成都岛主科技,移动互联网,0-20人,,9418067ad1915b801XV70tS7FFc~,黄啸天,招聘者,否,3,efa82d5510b50a7c1nZ52N--EVU~,e1d597ee2eae2cf91XZ_3921ElFX,Hasb974s81-tX-h1w-V6U-YcauNEaBu6Rn0fzCPTH1iAXgs_aD1zT79R3Dm2OAPcolMzkYoNCcezF6OxCbkFeHxjR-gzxqwgrY2OOIZVrNtMJPTrHQ7JfMpxfiJebXYSqKPTs1igPA_j,615594290,1yGQl9q2wIO.search.31,,,,,,120.193987,30.201348,否,否,否,否,否,否,,否
全栈开发工程师,30-60K·14薪,经验不限,本科,杭州,经验不限|本科,JavaScript|TypeScript|Vue|React|C/C++|Python|Node.js|计算机相关专业|全栈项目经验|前端开发经验|后端开发经验,0,深度求索,互联网,100-499人,未融资,ffd531b0cbd4133f1XN92Nm0EFU~,罗女士,HR,否,3,e7e3741bc10d83390HZ43dm7GFo~,2adca0f283bff7601H1z3t25EFZR,zm7xQthfEgg5a-y1ePSr3hl9oN3VbcoCApg-3wX1EBixNEwnL0kujOk0XahlWsFrmGPpwr7xpolYSMdKO7pT2kT9Ja3ImYJPduqjk4fTnwJMZDWN15v9QG6MAtEIlCIvB15Y3MVo0XHs,615594290,1yGQl9q2wIO.search.32,节日福利|住房补贴|零食下午茶|定期体检|交通补助|生日福利|团建聚餐|带薪年假|五险一金|餐补,,,拱墅区,湖墅南路,120.173869,30.27375,否,否,否,否,否,否,,否
全栈开发工程师,25-40K,3-5年,学历不限,杭州,3-5年|学历不限,,0,杭州繁星未来技术开发,互联网,20-99人,不需要融资,c8ad3eabb838a2b01Hxz29S5E1A~,杨女士,招聘者,否,3,ed5c2843c604286f0HRz3dS0EFVW,78edabbe588dc0ef03F_2d29F1dX,fSdRiZQMvjODw-e12Z0TPPfUkaErMCHSMcELNs_XoeQ6vDX4eSsw_9DSWrife1AdgLfRyygS48mdf7vXqkzPbukOogxltIK5wJ5tCto57FJOy50_d8wKVpf6Qq9FWw-a1ge9r9WFxwKJXw~~,615594290,1yGQl9q2wIO.search.33,免费班车|有无线网|底薪加提成|绩效奖金|五险一金,,,萧山区,北干,120.236974,30.197314,否,否,否,否,否,否,,否
C# 全栈开发工程师,8-10K,1-3年,本科,杭州,1-3年|本科,TypeScript|Vue|.NET|全栈无侧重|全栈项目经验,0,杭州玻瑟,其他制造业,0-20人,,b641c5bd29e36eb21HFy2d61Elo~,姚现勋,招聘者,否,3,0f90f8a2eb129dda33Zz2dy_GFU~,faebe3c61ed9695a03F43925FVdV,JjQcxSTUSA9wn-N15PlkCZkyvXgqUfd4eFb1-Q8YcHuu1eJN6VtSD-QobHZbF8pEb9y3Mk5gQ3MfX4ROlIU9h8uZmgmSWEmD-ch4vuNSbKgQDJbvcXZ-42EplNRKdXhKrV4Bd6KVfpv1,615594290,1yGQl9q2wIO.search.34,,,,滨江区,长河,120.184308,30.15068,否,否,否,否,否,否,,否
Java全栈开发工程师(26届毕业),100-180元/天,,本科,杭州,5天/周|6个月|本科,全栈无侧重|CSS|HTML|Vue|Java|Spring/Spring Boot|MyBatis|计算机相关专业|全栈项目经验|微信小程序|uniapp,4,杭州默蓝科技,计算机软件,0-20人,未融资,7390ee4142183e431XJ-2dq8GVc~,潘先生,招聘负责人,否,3,3d5fd579e9063cf10n173tW9GFBY,4f2169746dbc653403Fz39y4FFtV,MnenoMeV2T5KM-d18X6fNw8Id1vfmDPL8ITq8Qno2a4M4D7lBYxKJeyVw7w7XYZPXHYecdm7vNWDpj3Aay8GmfvmNq3cs5Z-PADW7HpJveICuNoEo8uzIMxGgr13jQaksxdaKJBtnz6QXw~~,615594290,1yGQl9q2wIO.search.35,带薪年假|绩效奖金|五险一金,5天/周,6个月,滨江区,长河,120.195476,30.183397,否,否,否,否,否,否,,否
全栈开发工程师,10-15K·13薪,3-5年,本科,杭州,3-5年|本科,,0,杭州泰丽诗,电子商务,20-99人,天使轮,10c3e960a5a800781HJz3Ni5FFM~,万隆,总经理,否,3,36c86bb528a42b790nVy29S-E1VS,f459c9cb57785a7a03d82tq-EVdY,Bon9IjEMWVRV0-H1-o2LyzJcZ0gcOfZ2AZAoZoZlPREjlURDET2KsKP1Bhd_YnTjkO3rz8pFnIPPQOBjHmynZqgd2zpiuF7VnKJ6yTj1IdrK153e9SprIvgLYUEYt2_a8GeJ65HYprbRTg~~,615594290,1yGQl9q2wIO.search.36,有无线网|节假日加班费|带薪年假|团建聚餐|法定节假日三薪|绩效奖金|年终奖|五险一金,,,滨江区,长河,120.210209,30.182857,否,否,否,否,否,否,,否
技术全栈实习,180-230元/天,,本科,杭州,4天/周|4个月|本科,Java|Python|Spring|提供实习证明|MySQL|技术全栈|Vue,4,天识科技,互联网,20-99人,A轮,5c53cd7421bcade41nJ-2tm0GVI~,李先生,招聘者,否,3,04ec1b0981b84d571nV_2d66ElU~,31c85d72cae329b91X1z3du6FlBR,BHxTvGoYwaGtm-c1_DImEqOyJPA-s9fK4gXntsHc6pSbGtrww_cM0L8m4l1feCqWjtgEtsbSXclj7C3YDt53xqcZjo3hG_LMGSFnxEV2iGEVgIL8H8jAvUa1jPbSdqlJ7WOgDv09eqZZ,615594290,1yGQl9q2wIO.search.37,带薪年假|加班补助|股票期权|绩效奖金|五险一金,4天/周,4个月,上城区,南星,120.176208,30.217609,否,否,否,否,否,否,,否
全栈开发工程师,10-15K,3-5年,本科,杭州,3-5年|本科,全栈侧重前端|TypeScript|CSS|React|计算机相关专业,0,杭州易和,计算机软件,20-99人,不需要融资,f9743e44ef3ad39f0Hd52dy_,严女士,人事,否,3,1d4554b0e7cc743a1Xx53tS5E1U~,6eb35c9aed7e735903d70tS1E1BS,hcrTZL0iI3ENc-01KADrr9u2n1S6s2Rg65b1uJjAr3mdG4LWAPUrZwDuXu0tFmwXXraRBhB8TbiCo5EFpt01t7gA5ndJf-bBWvSgNqY6yxy_3H1sd5bQL3KS-rdkOiqdXcNtnV2pSA~~,615594290,1yGQl9q2wIO.search.38,年终奖|五险一金|节日福利|交通补助|带薪年假|员工旅游|通讯补贴|定期体检,,,萧山区,北干,120.238395,30.183442,否,否,否,否,否,否,,否
网站全栈开发者,20-40K,5-10年,大专,杭州,5-10年|大专,Java|HTML|CSS|全栈开发,0,南方置业,房地产开发经营,0-20人,,a5708038236408f51nd829u6GFs~,李荩,招聘者,否,3,f5525e623d33ec3b0nVy3t25E1FY,f682ddf5f8796f081nZ82NW6FlBT,hju9LgxTLi1gr-l1XwNGdImRIR6irIko9Od2sQA94THFKmnys6HczWY80lfoTdLz37A0NPB16zglvcmC9o5kc1rXO_AebeM6kLX024KHNz6CCw7_R32GeljpueMBKpPxXbbmJrYSHUeJog~~,615594290,1yGQl9q2wIO.search.39,,,,上城区,采荷,120.184752,30.249972,否,否,否,否,否,否,,否
java全栈开发工程师,9-14K,3-5年,本科,杭州,3-5年|本科,Java|Spring|JVM|MyBatis|MySQL|Oracle|不接受居家办公,0,舍非时科技,医疗服务,20-99人,,bb509b2200ec634803Z73d--FVI~,吴先生,招聘主管,是,3,9b2a37a63c4221e90nZy3Nu4FFFR,f90a3b0603e694de03J-3t-_E1NR,BbmJigkSwgIRN-D1kjZlyJmPqxVlL8C2CFoQ50c3-nPq6OkdxTsDhChjx-jLlAmMEz1ht0ReONDp73Ncg3MJDnEnua5_qO1jvtdhlaKJ1T3FstyQ5VfkUBakSRwVo5YUbd9UARSbVj32K0GlIkM4j-vGaXyXdbuNZTqHibbs2Z-ahrfGVQ~~,615594290,1yGQl9q2wIO.search.40,,,,拱墅区,上塘,120.19026,30.324936,否,否,否,否,否,否,,否
全栈开发工程师（银行项目）,14-17K,5-10年,本科,杭州,5-10年|本科,TypeScript|Java|后端开发经验|JavaScript|Vue|全栈无侧重|React|前端开发经验|全栈项目经验,0,软通动力,计算机软件,10000人以上,已上市,c8311034740eee121nVz09S7E1U~,杨婷,高级招聘顾问,否,3,96069f723d52034103F70ty_F1c~,76ca3b12e7c0fff303J72tW1F1JX,ztpKBInH-Z4W5-11HSphiqE-gt5QAnZbucSfmTHpqcWQUzRglH7MuyNYqShEDHApWUpnBAmAwQ-dLxKutnUHAD9Mq5ABWYjdLxPG9I6rbMhrcclTCAtdEbBrDTczzY3HKbG9iR7vpTuQ,615594290,1yGQl9q2wIO.search.41,通讯补贴|零食下午茶|补充医疗保险|带薪年假|加班补助|生日福利|免费班车|五险一金|交通补助|节日福利|定期体检|团建活动,,,滨江区,长河,120.171914,30.188534,否,否,否,否,否,否,,否
java全栈开发工程师,7-12K,1-3年,本科,杭州,1-3年|本科,Java|Nginx|大数据经验|不接受居家办公|Hive|分布式经验|Elasticsearch|Zookeeper|Dubbo|Spring|Python,0,大连百优软件有限公司,计算机软件,20-99人,,e0124337f6b2d3db1nF-3t-5GFs~,于先生,招聘者,否,3,eecb7919446c58b01nV43Ny-EVVQ,cb210bc1fa580d4903Vy3du4FVBQ,-upoHV11Ym0lr-F1b5iDE9Z-b2wDA6XIGAvNda6Z0h8f_V6roMnCkJOBeGuIzz8rdJet9BBn2G1xivDbyUQ8GuerzCBB_XT0XcOFyK-0HuqimTaQO9cQlw8JlkQ5NMGk_ASbWEH3TnWxDQ~~,615594290,1yGQl9q2wIO.search.42,五险一金|年终奖|股票期权|零食下午茶,,,余杭区,未来科技城,120.002985,30.28106,否,否,否,否,否,否,,否
广告前端（全栈）开发工程师-Ads Infra,30-60K·15薪,3-5年,学历不限,杭州,3-5年|学历不限,JavaScript|计算机/软件工程相关专业,0,字节跳动,互联网,10000人以上,D轮及以上,f409f37f83a6135b0nV_2d25EA~~,朱先生,广告架构工程师,否,3,5e2a45d364fa98240XVz096_FlJU,7f84745c3d0e29741HVz2ty6E1VS,P6TkDbxtDOuIx-x1fcFES_KcnAGV1-lRInQgxt563gKtuLKke2bTg9CBY70VV5YvqJNrUgWhnYMtFuUx75NBXOuz876XWkC0EVypBK3W4x554yHeypAjpJjf122nwFuRH1zlYuvIIBYc,615594290,1yGQl9q2wIO.search.43,餐补|团建聚餐|股票期权|带薪年假|就近租房补贴|补充医疗保险|家属自选保险|定期体检|住房补贴|年度体检|五险一金|意外险|免费健身设施|家庭关爱假|绩效奖金|年终奖,,,,,120.215103,30.253769,否,否,否,否,否,否,,否
Java全栈开发工程师,7-10K·13薪,1-3年,本科,杭州,1-3年|本科,Java|JVM|MySQL|Redis|架构设计经验|游戏后端经验|不接受居家办公|接受实习/在校生投递,0,砺剑石,计算机软件,20-99人,未融资,8e8766f0de0478151nV-2dm8F1U~,张馨予,行政管理总监,否,3,bf9032a7fe35ef031nZ40t6_FVRS,67b76a103010dc2e03Z43dm7FltR,fmPuCpM2R3Swk-o1Wwvzjvp07z4_lEonK1vdMy3M5sZtoOx7WvnYWxEmit1jqZuNuXTiyyVQLDp1xpbeGKYQm6BM8RK62IvpI-iPn0HjGHXhI65pebBy4RpSdVCpHGT14rFiFAcCMw8VTQ~~,615594290,1yGQl9q2wIO.search.44,免费工装|保险|交通补助|全勤奖|保底工资|有无线网|带薪年假|绩效奖金|员工旅游|通讯补贴|节日福利|年终奖,,,滨江区,长河,120.205532,30.194493,否,否,否,否,否,否,,否
全栈开发工程师,20-40K·15薪,3-5年,本科,杭州,3-5年|本科,Node.js|JavaScript|后端开发|全栈开发|Java,0,滴滴出行,互联网,1000-9999人,D轮及以上,980f48937a13792b1nd63d0~,曹宏博,资深开发工程师,否,3,036b6b28e2b5dc3d03V60t-5F1I~,8d71e8a0763eee400XR43Nq-EVU~,ZtWMsFYOj0blw-T1V_TDNzQjB7QIwY1xM2zfH3ffNpVSI9ql-OTxDyZxFjTRlRl_M5EVzVweWmtqbvE3BYu3x7cbtkFPmAk5L72CqMs27tF_JWwLI0iYXQwyRgYAsk2O4oRQ1ug~,615594290,1yGQl9q2wIO.search.45,股票期权|补充医疗保险|五险一金|年终奖|定期体检|零食下午茶|免费班车|节日福利|交通补助|带薪年假,,,余杭区,西溪,120.049062,30.278926,否,否,否,否,否,否,,否
全栈开发工程师,10-15K,3-5年,本科,杭州,3-5年|本科,全栈无侧重,0,浙江南面律师事务所,法律,0-20人,未融资,6b57b95cf5edf6a01nB809m7EFU~,郑先生,律师,否,3,21026ceed9ba27bc1H1539W0FVs~,888705e567f25b1b03B40t6-EVFQ,hv0tmlrJiwZGc-p1VlCJtxeD5Lp5Ce1IRl1NQwKa3OXwhYK6Ns-ohcWBlFZMU6DDDN8NnZOVEQO7L9OC0gPAVKNOsw8i7gsfzdHwJyd6jss4LQXrUsct8GTOxGeJF5k95A8lmndANJlh,615594290,1yGQl9q2wIO.search.46,,,,拱墅区,上塘,120.169139,30.276043,否,否,否,否,否,否,,否
全栈开发,20-50元/时,3-5年,大专,杭州,3-5年|大专,TypeScript|Java|后端开发经验|Django/Flask|Vue|全栈无侧重|前端开发经验|全栈项目经验|Python,6,启悟元智科技,计算机服务,0-20人,,f9d53891e2d0fa2d1Hd90t27EFU~,江先生,招聘主管,否,3,8d7b1fbcdc366e291XF739u0Ew~~,2994620c55c2a7de1HB_0tu5FVVQ,7VCnxXa7uQbXW-F1PIsks7NIjWANbhmWU0Kl-9-LBgNv77lVvTy2s0WxeW-26aBNSU5paqO-uh4uJUUK63YW08vgEk-ayxOKeJOa-X7_Y8a2C0nZS64iCXk2SYLY7vVRr6cIoqsAssU~,615594290,1yGQl9q2wIO.search.47,,,,滨江区,长河,120.215782,30.19455,否,否,否,否,否,否,,否
PHP&GO全栈开发工程师,18-22K,5-10年,大专,杭州,5-10年|大专,PHP|Golang|Laravel/Yii/ThinkPHP|全栈工程师,0,杭州大步向前,互联网,20-99人,未融资,35d5e6326cece39f1Hx62tW6ElU~,孙女士,人事专员,否,3,c604a28baaea02a90nV_3tS6GVZQ,06173cd97eb1f86203F-29-_EVBQ,te7UexoFsV0jT-w1vWi20h2Wkus68JcZL0TyAl2YIdKluq7BVU5_jj74l2LXLx0Lj6SDYBK5yukoSYQJmj3VS22f7YwFZIC4w6AKrDKtBnC0FV5XDGw4v9YxffeUnonl0-MueZIluzwVcg~~,615594290,1yGQl9q2wIO.search.48,底薪加提成,,,滨江区,西兴,120.222563,30.180827,否,否,否,否,否,否,,否
全栈开发工程师,10-15K,3-5年,本科,杭州,3-5年|本科,,0,浙江清大科技有限公司,互联网,100-499人,未融资,56f90a3443c753f81XR439q0Fg~~,侯女士,人事经理,否,3,e3cbc2bc1a60959d1X1429i8GVo~,42bf28ff43a21efe03F83964GVVW,iqNaUZm5_oyfG-T1Wc8ecmaeUC4w0IGSdDjtLSFxDZgCkYX_ZLxmubyT6rrxMhYbrHvja7oesq7K1mCGspnNAg41A2CfklGO9M3p1nx0j_gn6R_jaYMMdF-PwGyWSI2DnfC9tQLaVOM~,615594290,1yGQl9q2wIO.search.49,年终奖|全勤奖|交通补助|五险|生日福利|节日福利|带薪年假,,,西湖区,西溪,120.064595,30.312036,否,否,否,否,否,否,,否
全栈开发（remote）,30-40K,1-3年,本科,杭州,1-3年|本科,TypeScript|全栈无侧重|React|英语读写能力良好|Python,0,某计算机软件公司,计算机软件,20-99人,A轮,,程女士,猎头顾问,是,3,cf1226082c7aa39d0X1409i0E1E~,cde605b64570683e03B90tW1FlpV,thxr32HVbnTYE-K1gLK8cX54mCM0P3Dp_dqe2zNVZe85p7R8Oy97e26Zi4CSnHZUdaB7mnRlaNxfIkF_CBzJLYUxptyKKyi5NnVgThxE3zF5HF6y65RyNvrwQiyDKko9qVz7Hbmd7SDD3AUZ8fArxT3fveq_Q16kyT5XclVThGpR_Ozb,615594290,1yGQl9q2wIO.search.50,补充医疗保险|住房补贴|绩效奖金|意外险|带薪年假|定期体检|股票期权|五险一金|团建聚餐|员工旅游|零食下午茶,,,,,120.073956,30.290867,是,否,否,是,否,否,,否
全栈开发工程师,10-15K,3-5年,本科,杭州,3-5年|本科,Java|大数据经验|团队管理经验|MySQL|搜索/推荐/广告经验|云计算经验|架构设计经验|Spring|Python,0,天芷,互联网,20-99人,不需要融资,9d0fb5f88ec1587d1HZ43d60FVc~,许女士,ceo,否,3,13938a3c2aa33c941HV42ti0FFY~,9272c6ca370d651503B_09q6EVRW,xlT0Ff-QmsiPl-q141Hy5FRPLKejNHN5uvacQLMrE-w84dv6g0sKUs-3hKHSmogJAYYSIzIehUPeey4Ic9GZIvbZiVNp-cg2WseikETXo-GgR5acUW9PofVGAPHLhTWTVvRDlrX3yclE,615594290,1yGQl9q2wIO.search.51,保底工资|零食下午茶|带薪年假|年终奖|底薪加提成|团建聚餐|绩效奖金|五险一金,,,余杭区,勾庄,120.115133,30.369061,否,否,否,否,否,否,,否
fullter工程师（java必须）喜欢技术 全栈,5-10K·13薪,经验不限,学历不限,杭州,经验不限|学历不限,,0,杭州兮极科技有限公司,计算机软件,0-20人,,9a06850c68d45f191XN62d2_EVA~,顾先生,HR,否,3,9bbfc377294e45880n1_3d20F1pX,a3b28879779baae103Z429S4FlJZ,xo9H5L9q4krYs-S10diHT5h6UkCLzQeH4rx4xqXjk6w_pYRfjkFIvWMsEbUno-Pgo2KKNjOybzh09Ry0Oba4pqo90ee1X3IQiH4X0npKBOMf3SbZ1Tx0mZpFNF_Py4aVJ4aHDQwS_tKKfw~~,615594290,1yGQl9q2wIO.search.52,,,,滨江区,长河,120.229127,30.215823,否,否,否,否,否,否,,否
【急聘P6-P7】Agent全栈开发工程师-杭州,35-65K,3-5年,本科,杭州,3-5年|本科,Java|Spring|MongoDB|MySQL|不接受居家办公|推理引擎开发|ai工程|大模型工程开发|ai研发,0,阿里巴巴集团,互联网,10000人以上,已上市,5d627415a46b4a750nJ9,张亭亭,招聘专员,否,3,a98174c09a9d38360Xx52d61F1A~,91fd22c42d4972f103F739u7EFRR,lpICBafs6xHm1-l1ergWHevpkCwSZ0uMJ1Cw7A1TcTgiw-iBKbea0qnDooa7n7t0B0e-V1gwDrm5vwaYnfNn_M2QcL2lZSl8xSAK0tPj-6aOl7ctvAXg5HW81WJarTHdP2oVlw~~,615594290,1yGQl9q2wIO.search.53,零食下午茶|员工旅游|五险一金|补充医疗保险|节日福利|年终奖|免费班车|股票期权|交通补助|餐补,,,余杭区,仓前,120.023164,30.28337,否,否,否,否,否,否,,否
App全栈开发工程师（Uniapp+PHP方向）,15-30K,3-5年,大专,杭州,3-5年|大专,,0,杭州久良公司,服装/纺织,100-499人,不需要融资,64903c86a20326ec1X1z3tW_ElY~,周女士,负责人,否,3,04a46cd517c6d5410nB92d60FVpZ,aeae4afd62255cfe03dz0t2_F1BT,A4dF1hPhT9SKi-K1TThHZe64QnJFMYLl9dggVivvatSbLq-bz43qgjHJdbV4iA6J5TyGEzN0HLGUDUx0rySgHw-uwx8mmSS0-QlfW2n1g6pnLaV_K-NHj2O8QVhztkVogs1h0y7AWDZmVg~~,615594290,1yGQl9q2wIO.search.54,交通补助|团建聚餐|带薪年假|保底工资|加班补助|企业年金|年终奖|餐补|五险一金|定期体检|免费工装|底薪加提成|绩效奖金,,,滨江区,长河,120.20238,30.152737,否,否,否,否,否,否,,否
蚂蚁集团-前端/全栈开发工程师（AI方向）,30-60K·15薪,经验不限,本科,杭州,经验不限|本科,JavaScript|Node.js|Python|React|计算机/软件工程相关专业|前端开发经验|不接受居家办公|TypeScript|AI|大模型,0,蚂蚁集团,互联网,10000人以上,D轮及以上,4685d74590e9bc881nV43N-4EVo~,金海霞,HR,是,3,2f33fc7b638360b01nV43N24EFpQ,3d5fcedbb915e08a03J42t-9FVpW,3SbxaqXMMdeLC-019ghYudztYaIzv67s8iv6mSEMsjDz95kVBQAw2n3miQcLYr_jDyg5c0rGAR3HdcHZRwOdFJ3HZenndTHvBF-9j4nUV-t__P2WGFqNpPZN5sI_P8p0vSbvf_-MepUto0zNSHtLOL8jSCk4k4flaijKSz8SlxeGTC8uGQ~~,615594290,1yGQl9q2wIO.search.55,带薪年假|交通补助|免费班车|加班补助|包吃|住房补贴|员工旅游|股票期权|零食下午茶|通讯补贴|五险一金|全勤奖|定期体检|餐补|节日福利|年终奖,,,西湖区,西湖,120.104735,30.261121,否,否,否,否,否,否,,否
全栈开发工程师,15-26K,3-5年,本科,杭州,3-5年|本科,,0,闪铸三维,仪器仪表,500-999人,不需要融资,9bb79c81235bbd561XJ_3tW8Fg~~,沈红利,HR,否,3,4a7ab875e02095030Hdz3NS8FFo~,0ebb16d729ef6aff03By09u8FVpQ,outi3tK0tlfCX-11RxPtXHkgbkuGBTATT03alASOCZj9f5P6IVJryITpJD2KjHynxcaVIQJFQ5SE49xgz3B4ZbkEIkUAzWgJYojgaISs3wTC9-7FE4-VywE_d6d94nuJIbhv4UAag44~,615594290,1yGQl9q2wIO.search.56,全勤奖|股票期权|五险一金|员工旅游|节日福利|生日福利|带薪年假|定期体检|年终奖,,,西湖区,西溪,120.125729,30.282859,否,否,否,否,否,否,,否
